gpa,internships,projects,certifications,soft_skills_score,networking_score,career_readiness
9.12,3,1,2,6.4,4.02,1
8.28,2,6,2,9.39,4.62,2
7.79,2,0,1,7.63,4.37,1
8.25,2,2,0,5.59,8.04,1
6.83,2,4,1,5.31,5.36,1
7.35,3,1,3,4.8,6.07,1
6.68,2,1,0,7.62,4.71,0
6.25,2,0,2,5.93,5.94,0
7.83,3,4,2,5.62,6.07,1
7.69,1,0,5,3.29,3.81,0
8.19,0,3,5,6.7,8.54,1
8.05,0,3,4,5.2,4.59,1
7.74,1,3,2,6.29,7.06,1
8.06,0,2,0,7.5,2.48,0
7.46,0,2,1,2.23,6.37,0
7.91,0,6,2,4.91,7.13,1
6.77,1,4,0,4.62,5.53,0
7.87,4,5,0,4.44,7.15,1
8.17,1,4,1,3.27,3.59,1
6.83,0,4,1,4.04,5.95,0
7.55,1,6,2,3.3,1.96,1
6.88,1,3,4,7.15,5.3,1
6.97,2,5,1,6.25,3.41,1
6.38,2,0,0,6.12,4.86,0
8.77,0,1,2,1.65,7.76,0
8.57,1,3,1,9.4,8.48,1
8.04,0,3,4,4.68,2.44,1
9.47,2,2,1,8.99,7.49,1
7.31,4,3,1,7.0,7.8,1
10.0,3,3,3,5.04,5.65,1
7.27,0,5,2,9.59,7.72,1
7.76,2,2,2,6.63,4.17,1
7.1,2,2,0,5.04,3.97,0
7.87,3,4,1,4.72,3.98,1
8.34,0,3,0,7.56,6.43,1
7.39,1,4,3,4.43,4.81,1
9.28,0,2,1,4.74,3.57,0
7.74,0,0,0,4.31,3.66,0
7.77,2,6,2,3.99,5.0,1
6.59,1,0,2,4.11,3.3,0
7.92,0,4,1,9.04,6.34,1
7.37,3,2,5,7.52,7.39,1
6.89,1,2,2,5.97,6.95,1
6.72,4,5,4,4.41,10.0,2
10.0,2,2,1,4.4,5.82,1
7.24,3,1,2,4.77,8.39,1
6.04,2,4,1,9.08,5.37,1
6.8,0,0,1,6.08,4.44,0
7.45,0,2,0,7.0,5.24,0
8.05,3,3,1,5.9,5.33,1
8.05,0,2,4,3.73,4.75,0
8.18,1,3,3,5.71,2.83,1
6.86,2,2,0,3.35,3.04,0
7.84,0,2,0,7.89,7.27,1
6.62,0,2,0,4.0,6.67,0
6.88,1,5,2,4.36,8.56,1
6.58,1,0,1,7.13,4.21,0
6.31,2,6,3,4.1,4.03,1
8.56,0,2,0,5.06,2.7,0
8.19,1,2,3,1.0,7.11,0
8.48,0,4,4,4.85,3.22,1
7.54,2,2,0,6.69,4.94,1
8.28,0,3,4,4.25,5.63,1
5.74,0,5,4,6.62,1.87,1
8.36,3,5,2,5.47,6.55,1
7.68,0,3,1,7.68,7.02,1
8.13,2,4,2,4.03,5.55,1
7.88,0,2,1,5.02,4.83,0
6.51,0,4,4,2.56,4.94,0
6.0,0,1,2,5.32,7.8,0
6.79,3,0,3,4.66,5.11,0
8.06,1,3,2,7.42,4.96,1
8.19,0,1,1,4.25,3.63,0
6.13,1,4,2,4.65,1.0,0
6.52,1,1,4,4.15,7.19,0
6.78,2,0,1,5.55,4.99,0
7.14,4,4,1,9.48,3.25,1
6.14,1,3,5,1.0,9.22,1
6.08,1,6,1,5.4,5.88,1
6.68,1,2,4,7.85,4.59,1
7.59,4,1,0,4.47,7.04,1
6.32,1,0,3,6.55,5.74,0
7.38,0,2,2,7.85,5.7,1
8.56,4,1,0,4.95,3.78,1
6.2,4,4,0,4.19,6.39,1
7.29,1,0,1,7.37,6.88,0
8.52,1,5,2,6.49,3.79,1
7.08,2,3,1,5.38,1.21,0
6.93,3,4,1,6.72,6.9,1
8.66,1,1,2,7.42,6.26,1
7.19,1,1,5,5.39,6.68,1
8.6,1,2,0,6.11,5.09,1
7.93,1,3,2,6.54,6.93,1
7.16,0,3,4,4.58,3.69,0
7.98,2,2,2,7.88,4.63,1
7.82,0,2,5,3.44,2.91,0
8.52,1,6,2,5.24,7.31,1
6.95,3,2,2,7.04,4.91,1
7.54,1,1,3,3.39,5.46,0
7.44,0,2,0,7.24,5.87,0
8.2,4,2,2,5.88,4.52,1
6.47,0,2,2,8.15,6.64,1
8.52,3,3,0,6.73,8.32,1
7.97,0,3,2,5.17,6.96,1
6.18,1,4,3,5.96,1.55,0
8.71,2,1,0,6.04,5.22,1
9.73,1,0,1,9.55,5.31,1
8.5,1,4,0,5.67,7.48,1
8.93,0,1,0,5.22,3.9,0
7.59,1,2,2,5.11,2.92,0
5.84,0,3,0,5.88,6.67,0
5.66,2,4,1,3.23,4.96,0
7.76,1,1,0,4.73,3.75,0
6.91,1,5,4,3.48,4.48,1
6.59,0,2,4,3.74,2.18,0
7.44,1,6,1,7.11,5.34,1
8.12,1,2,0,5.55,4.39,0
6.05,0,4,1,4.02,6.07,0
7.05,2,2,0,5.2,4.59,0
9.01,0,5,3,5.01,5.07,1
6.42,0,3,2,5.61,4.09,0
8.37,2,5,2,2.49,4.49,1
7.02,0,4,4,3.32,2.74,0
8.05,0,3,3,2.62,7.06,1
8.6,2,2,1,3.7,4.92,1
8.24,2,2,2,4.05,1.02,0
8.41,0,6,1,3.43,1.83,1
6.35,0,5,2,7.03,7.08,1
8.61,1,1,0,9.18,4.91,1
6.65,1,1,1,7.15,4.96,0
7.76,1,1,1,4.37,4.99,0
7.76,2,1,0,5.92,5.97,1
7.99,2,2,1,5.37,8.06,1
7.84,4,5,3,4.28,5.89,1
6.66,1,1,1,8.15,5.61,0
6.15,0,5,5,9.51,3.86,1
8.37,0,6,1,2.56,1.91,1
7.69,0,2,4,8.38,5.95,1
8.65,1,3,0,4.32,6.11,1
7.46,3,3,1,4.98,7.2,1
6.09,1,1,0,6.07,8.42,0
8.47,0,4,1,8.6,2.68,1
7.13,1,3,0,6.06,3.77,0
7.84,4,1,2,6.32,6.34,1
6.85,0,5,1,7.21,5.0,1
9.14,2,2,0,7.52,7.89,1
6.62,3,1,1,6.52,4.61,1
7.16,1,6,2,7.53,9.0,1
7.61,2,1,1,4.3,5.11,0
6.41,1,0,0,2.03,8.26,0
7.83,0,2,0,9.15,1.0,0
9.11,1,2,3,3.42,5.97,1
7.01,0,2,3,4.43,5.05,0
7.9,2,4,2,4.84,1.0,1
5.0,3,2,2,4.49,4.97,0
7.46,1,3,1,4.05,2.52,0
7.19,1,0,2,6.43,3.96,0
6.68,0,2,3,6.45,5.61,0
8.58,0,6,3,6.74,4.75,1
7.17,2,4,1,6.61,5.71,1
7.32,0,4,2,4.67,5.31,1
7.12,2,2,2,4.66,9.71,1
5.58,0,3,3,7.74,5.52,1
6.37,3,5,2,4.46,5.23,1
8.46,1,5,3,4.42,5.84,1
5.39,1,4,0,7.36,4.95,0
6.73,2,3,1,5.46,1.83,0
7.1,1,0,1,4.49,6.38,0
9.24,0,1,1,4.51,7.58,1
8.27,3,0,2,7.75,8.11,1
6.94,1,2,2,6.67,6.38,1
8.8,0,0,2,5.97,4.46,0
6.76,1,2,2,3.17,5.53,0
8.51,1,3,2,5.98,8.57,1
6.14,2,3,1,5.07,4.55,0
8.57,3,3,1,3.68,2.61,1
7.09,1,1,1,4.3,9.42,0
6.47,0,3,3,6.89,2.96,0
7.28,0,6,0,7.98,1.86,1
7.78,0,2,1,3.39,5.64,0
7.01,2,5,1,3.64,5.82,1
8.05,0,2,2,6.89,5.92,1
6.92,2,3,4,4.68,6.76,1
8.12,1,3,4,6.61,4.68,1
7.94,2,4,0,4.65,4.71,1
7.44,0,5,2,6.65,3.85,1
7.06,0,2,0,2.75,5.27,0
7.65,3,4,3,6.6,6.08,1
8.05,1,5,1,1.3,6.81,1
9.56,1,4,1,7.35,3.2,1
8.44,2,0,2,5.43,2.51,0
8.48,3,0,1,6.38,6.77,1
10.0,0,5,4,5.97,3.94,1
8.02,3,4,0,2.09,3.03,1
7.98,0,6,4,8.23,1.3,1
8.2,4,2,1,6.17,7.81,1
6.49,0,4,0,7.01,5.55,1
7.06,0,4,3,3.9,6.09,1
6.99,0,5,2,5.98,5.87,1
8.15,3,4,4,2.88,5.43,1
7.33,4,1,2,5.8,4.95,1
7.64,0,4,2,3.62,4.86,1
8.59,1,3,1,10.0,3.05,1
8.36,0,2,4,6.71,1.47,1
7.34,0,1,2,8.16,9.49,1
6.83,2,5,2,5.0,5.08,1
8.64,0,1,3,6.3,4.12,1
8.27,4,2,0,7.31,3.4,1
5.89,4,3,4,3.35,7.1,1
7.19,0,6,2,4.15,5.29,1
7.67,1,4,3,7.45,3.27,1
8.28,4,2,3,5.06,4.39,1
8.41,3,0,2,4.0,5.62,1
7.78,2,2,3,4.24,4.23,1
8.09,0,2,3,3.06,6.63,0
7.56,0,4,0,1.58,9.25,0
6.83,2,2,3,2.11,4.16,0
7.24,1,1,2,5.59,4.43,0
7.52,2,5,3,6.84,3.34,1
7.47,2,0,3,10.0,4.69,1
5.61,1,0,0,5.42,1.08,0
7.1,0,3,0,2.94,7.2,0
7.56,1,0,0,5.44,2.33,0
7.22,3,1,3,6.91,3.39,1
7.25,1,6,4,7.56,5.17,1
7.99,0,5,3,7.37,7.75,1
6.42,4,4,3,6.65,3.29,1
5.87,2,4,2,5.69,4.63,1
7.15,1,0,2,6.97,5.59,0
8.26,3,5,5,3.13,3.66,1
9.19,1,3,0,1.48,4.76,0
8.28,4,1,1,9.69,1.82,1
6.03,3,2,1,5.41,3.94,0
7.27,0,3,0,6.57,7.46,1
7.76,1,0,2,1.0,6.63,0
7.68,0,2,1,8.59,4.11,1
8.04,2,2,2,7.81,2.97,1
6.58,2,3,0,2.37,4.58,0
7.56,1,0,1,4.87,2.07,0
7.92,4,3,1,6.03,4.61,1
8.33,1,1,4,2.97,4.18,0
6.69,2,3,2,6.48,4.11,1
7.15,2,2,3,7.59,4.72,1
5.0,1,2,2,6.15,6.07,0
6.88,0,3,0,2.37,2.92,0
6.98,2,3,2,3.43,6.92,1
6.48,2,0,0,5.25,7.25,0
7.67,0,3,1,5.0,9.4,1
7.44,2,4,2,5.04,5.59,1
5.24,1,1,3,4.97,7.95,0
7.72,1,3,4,1.89,6.95,1
6.57,3,2,1,7.11,5.38,1
7.99,1,5,2,6.75,2.57,1
6.22,2,2,2,6.54,6.79,1
7.53,2,6,3,6.36,5.48,1
7.22,0,3,4,4.93,8.57,1
7.8,1,3,2,4.29,6.48,1
7.62,0,2,1,3.46,7.11,0
7.24,0,3,3,8.59,3.84,1
5.96,2,1,2,5.46,5.49,0
6.02,0,2,4,2.18,1.15,0
6.92,4,2,2,5.44,6.11,1
7.49,1,4,4,1.33,7.44,1
6.89,0,4,0,6.0,7.78,1
8.13,3,5,3,5.79,4.29,1
7.22,1,1,1,4.42,1.37,0
6.53,2,5,2,3.62,3.92,1
7.22,2,5,4,6.62,4.84,1
7.73,3,5,2,5.33,5.82,1
7.82,0,4,3,1.62,1.0,0
9.38,0,2,0,7.91,4.79,1
6.83,4,5,0,3.62,2.93,1
7.43,0,3,2,2.86,7.89,0
7.93,2,4,1,8.22,1.0,1
7.48,2,1,0,7.62,7.03,1
7.0,1,1,3,4.66,4.68,0
5.95,2,2,2,3.0,1.0,0
6.99,4,3,0,3.68,8.35,1
6.43,0,2,0,4.63,7.7,0
5.77,2,5,1,7.93,7.5,1
6.7,2,0,2,8.09,5.19,1
6.45,1,1,4,5.83,3.66,0
8.08,3,2,1,6.8,5.13,1
8.1,1,1,0,5.08,6.09,0
6.6,0,2,3,3.75,3.92,0
7.24,3,4,0,2.5,3.28,1
5.64,4,6,2,6.15,5.99,1
7.01,0,1,1,7.3,5.39,0
7.9,2,2,4,4.48,6.85,1
8.32,0,4,3,7.88,8.05,1
6.79,0,2,0,4.73,6.71,0
8.55,0,4,1,5.67,2.7,1
5.98,3,3,0,5.06,4.97,1
6.25,0,5,1,7.97,5.77,1
8.21,0,0,1,6.49,6.62,0
9.17,2,6,2,5.38,6.72,2
7.99,1,6,3,5.65,4.88,1
7.46,0,0,0,3.12,4.02,0
5.3,0,3,1,1.03,7.02,0
5.48,2,2,4,4.44,5.76,0
7.63,2,2,1,5.11,5.56,1
7.14,2,6,2,6.56,3.59,1
6.39,0,1,3,5.17,9.2,0
7.57,1,2,3,4.56,5.5,1
7.62,2,0,2,1.0,4.83,0
8.44,0,3,5,6.55,5.5,1
7.64,0,5,0,5.92,4.74,1
8.73,1,3,0,7.13,2.42,1
7.51,1,3,1,5.55,5.6,1
7.38,0,0,0,7.79,2.1,0
8.56,4,4,1,4.4,5.21,1
6.52,1,2,0,5.42,1.81,0
10.0,2,3,2,5.98,1.0,1
7.88,0,3,1,6.82,6.23,1
7.88,2,6,3,6.33,2.79,1
8.03,1,4,1,6.46,5.87,1
9.38,4,4,2,6.04,5.34,2
8.29,1,2,1,5.11,5.29,1
5.89,2,0,0,7.3,3.75,0
8.9,1,3,2,2.15,4.74,1
7.16,1,3,0,4.24,3.69,0
7.61,4,4,2,8.68,6.89,2
6.22,2,3,2,4.15,4.03,0
8.03,2,2,2,5.34,4.5,1
6.85,3,1,2,8.28,6.49,1
7.6,4,1,4,5.25,3.76,1
7.22,0,4,0,3.83,1.42,0
9.43,0,6,4,7.9,2.88,1
9.48,1,3,0,4.92,7.11,1
7.55,4,4,2,5.06,5.17,1
7.56,1,4,4,1.54,5.58,1
7.13,1,1,1,5.25,5.59,0
8.61,1,1,3,6.87,8.58,1
7.17,0,1,2,4.64,1.0,0
7.08,0,6,4,2.94,4.74,1
8.48,0,0,0,4.54,5.06,0
6.96,0,3,2,4.27,4.96,0
7.46,2,2,0,4.99,6.6,1
5.92,1,3,0,4.46,6.65,0
8.2,0,1,2,8.83,4.57,1
9.44,1,6,3,6.1,1.62,1
8.22,1,2,3,2.02,10.0,1
8.96,1,5,3,5.64,4.99,1
6.65,1,3,3,5.42,5.17,1
7.74,0,2,2,7.89,7.52,1
6.56,2,4,1,5.19,4.21,1
7.27,0,3,3,5.13,7.58,1
8.27,0,1,2,9.23,4.39,1
7.6,0,4,1,3.36,8.66,1
6.09,1,3,1,7.1,5.91,1
6.18,0,3,0,5.63,3.65,0
6.12,1,4,3,4.5,9.36,1
7.99,0,3,1,4.2,6.2,0
9.56,0,2,2,8.22,3.78,1
8.86,3,2,3,6.43,2.19,1
5.6,1,2,5,6.7,6.4,1
8.92,0,3,1,7.28,7.77,1
8.44,1,2,4,6.18,5.77,1
5.95,0,1,2,3.38,5.66,0
7.2,2,4,0,2.36,8.12,1
8.6,0,1,1,8.58,6.2,1
8.05,1,1,1,5.92,3.68,0
6.19,4,5,0,5.66,3.77,1
8.11,0,4,1,9.11,6.11,1
5.36,0,4,0,3.37,6.0,0
7.28,2,2,3,1.0,7.18,0
8.64,4,3,1,1.88,5.74,1
7.52,1,6,0,4.44,6.36,1
7.0,2,2,2,5.73,5.7,1
8.39,0,0,4,8.28,6.93,1
8.47,2,1,4,7.19,6.49,1
8.81,0,5,4,1.0,4.48,1
8.37,2,2,4,10.0,4.62,1
8.58,0,3,1,4.68,5.65,1
8.23,1,3,2,7.96,5.22,1
7.77,0,6,1,6.59,7.63,1
7.59,2,2,4,5.51,5.42,1
7.26,2,3,0,5.03,2.15,0
6.29,3,6,2,3.28,2.64,1
6.54,4,1,1,2.92,4.52,0
7.22,1,3,4,5.17,6.44,1
7.74,2,0,1,2.72,3.55,0
8.94,0,2,4,8.8,6.3,1
7.46,3,0,4,5.69,3.47,1
8.5,2,2,0,9.69,5.32,1
8.58,1,1,3,4.63,5.83,1
7.27,1,4,1,4.32,2.71,0
8.09,2,3,1,6.68,5.79,1
7.26,3,2,1,4.98,8.23,1
8.82,3,4,2,7.45,4.6,1
8.14,1,6,1,8.38,5.15,1
6.31,1,2,3,7.7,5.51,1
7.66,4,0,3,8.23,5.18,1
9.15,2,1,1,7.14,5.05,1
7.32,1,5,0,4.4,4.89,1
7.95,1,5,0,7.78,1.87,1
8.05,2,3,1,6.9,5.91,1
6.46,2,1,5,4.26,2.85,0
8.01,1,3,1,4.52,5.75,1
6.11,3,3,3,5.32,6.4,1
6.87,3,2,4,7.72,5.81,1
8.58,1,1,1,5.73,3.23,0
7.86,0,2,2,5.49,5.63,0
7.2,1,4,4,5.18,4.57,1
7.95,2,6,2,4.79,3.82,1
7.44,1,1,0,3.17,9.13,0
7.51,3,5,3,7.09,3.2,1
8.16,0,3,4,3.47,5.99,1
6.77,0,3,3,5.64,8.05,1
7.54,3,5,3,4.68,5.77,1
7.19,4,3,3,7.03,3.77,1
5.91,1,0,2,4.82,3.9,0
6.58,0,2,1,3.49,2.21,0
9.07,1,4,4,7.48,5.19,1
7.88,1,3,0,3.85,5.26,0
6.18,1,2,3,5.81,4.5,0
5.96,0,3,1,8.05,7.85,1
7.39,1,2,2,4.04,4.93,0
9.06,2,2,3,5.29,1.9,1
7.31,2,4,3,4.64,8.03,1
8.81,2,2,0,5.76,2.7,1
7.85,1,2,2,5.36,6.1,1
7.97,1,2,1,7.34,6.36,1
6.16,1,5,0,4.26,4.92,0
8.44,4,1,2,8.05,6.95,1
7.17,1,1,5,8.71,5.24,1
8.36,2,2,5,6.01,4.37,1
6.69,1,0,2,3.92,1.0,0
7.68,3,0,3,5.42,1.62,0
7.85,1,0,1,5.25,10.0,1
7.35,1,1,1,9.04,6.56,1
7.9,3,3,3,5.29,7.6,1
7.23,0,1,3,8.27,10.0,1
6.85,1,2,3,5.72,4.37,0
9.11,1,4,0,5.59,4.81,1
8.55,4,0,1,4.79,1.8,1
6.74,2,1,0,4.98,4.52,0
8.07,0,6,3,7.28,4.47,1
6.76,3,3,1,4.04,4.32,1
6.32,2,3,1,7.42,7.2,1
8.53,1,3,2,8.38,6.53,1
5.8,0,6,0,4.32,6.94,1
8.43,0,1,1,7.92,2.66,0
7.25,2,0,3,7.6,5.16,1
7.29,1,4,1,7.24,5.78,1
7.91,3,0,2,4.23,8.83,1
8.08,0,3,5,5.26,5.33,1
6.67,2,0,0,5.26,4.77,0
8.22,0,2,1,9.68,7.27,1
7.61,2,3,2,5.48,4.58,1
6.24,0,3,2,5.13,6.04,0
7.33,1,3,5,3.2,5.98,1
8.88,0,1,0,3.56,4.06,0
9.18,2,2,4,4.13,3.71,1
8.22,1,4,2,6.22,4.94,1
6.31,2,0,1,2.65,4.13,0
7.99,0,3,2,4.17,2.0,0
8.35,1,3,1,1.78,6.44,0
8.23,1,2,0,8.3,6.14,1
8.28,0,2,1,5.71,3.51,0
7.86,0,4,1,6.12,3.32,1
7.43,1,2,2,3.32,5.98,0
6.89,2,0,0,7.82,8.5,1
5.6,4,6,0,8.51,7.04,1
7.84,0,1,1,5.63,7.4,0
7.69,2,4,3,4.54,4.39,1
8.06,2,0,5,6.6,5.83,1
6.16,2,2,0,6.97,4.74,0
8.15,1,3,5,7.24,3.55,1
9.55,4,0,2,6.83,5.39,1
7.58,1,4,4,7.43,3.26,1
7.44,3,2,2,4.11,3.51,1
7.81,0,3,2,7.32,4.11,1
9.53,3,4,3,4.59,4.32,1
6.48,4,3,2,1.0,4.94,1
7.7,3,3,4,4.57,1.0,1
6.7,1,2,4,4.39,3.14,0
6.95,3,0,2,5.98,8.14,1
7.45,0,5,2,7.18,4.98,1
8.85,2,3,2,5.89,6.12,1
9.3,1,3,2,9.52,5.83,1
7.95,2,2,2,4.45,4.78,1
7.12,1,2,2,1.52,3.23,0
9.99,0,0,0,6.06,3.9,0
7.07,0,1,5,4.41,8.92,1
6.93,0,2,1,3.33,3.93,0
5.73,1,2,1,4.9,8.44,0
8.9,3,0,1,3.93,4.17,1
8.47,2,3,0,4.13,4.36,1
9.92,2,3,2,8.55,5.15,1
6.11,3,2,0,5.75,4.65,0
8.96,1,4,0,4.97,3.12,1
7.57,1,3,0,8.7,4.97,1
8.31,1,0,0,4.91,2.06,0
5.85,0,4,5,3.04,5.73,0
8.97,1,3,2,2.85,5.45,1
8.29,2,3,0,5.34,6.46,1
7.46,2,5,2,2.22,4.01,1
8.15,2,1,2,3.16,6.48,1
6.73,0,3,2,4.74,5.86,0
6.92,2,2,1,7.76,5.26,1
7.04,0,0,2,8.08,8.95,1
5.65,3,2,0,6.82,5.94,1
8.36,0,2,1,5.49,4.07,0
8.69,1,0,5,4.36,8.07,1
6.8,1,3,1,6.28,6.02,1
7.85,0,2,0,9.06,8.56,1
7.23,1,2,1,5.78,1.29,0
7.83,0,0,3,4.58,4.4,0
6.87,1,2,0,5.18,4.4,0
6.62,3,3,1,4.97,1.22,0
8.55,1,3,1,6.6,5.33,1
7.44,1,4,1,3.97,4.26,1
9.52,3,6,2,6.31,1.0,2
7.55,1,0,0,6.64,3.47,0
6.57,3,2,2,6.19,7.77,1
8.73,1,5,0,3.33,6.82,1
8.13,1,3,5,5.2,3.58,1
8.23,0,6,2,4.45,3.52,1
8.69,0,4,0,5.35,6.72,1
6.85,2,4,0,4.17,1.07,0
7.37,3,0,3,7.99,6.19,1
7.33,0,2,3,5.87,1.34,0
6.21,3,3,1,2.26,8.28,1
7.24,1,3,0,2.84,6.32,0
8.84,1,4,2,7.91,1.31,1
7.74,3,6,1,5.14,4.24,1
6.15,3,1,0,4.72,5.63,0
5.94,1,2,1,7.76,1.03,0
9.16,0,5,3,5.2,4.91,1
7.41,0,5,1,3.11,5.96,1
6.85,0,4,0,3.24,1.0,0
7.23,2,3,0,6.76,6.49,1
6.02,1,6,2,9.56,4.75,1
8.92,2,2,2,7.18,6.83,1
7.11,0,1,2,4.74,4.53,0
8.87,1,1,2,5.05,2.89,0
7.55,1,2,2,5.6,2.69,0
8.93,1,4,2,1.46,4.38,1
7.76,1,3,5,5.55,4.62,1
8.35,4,3,4,6.67,7.13,2
8.22,3,2,1,9.05,4.44,1
8.12,2,4,2,7.68,1.88,1
7.85,0,1,0,9.36,4.08,0
7.27,3,3,0,8.86,1.95,1
9.42,3,1,1,8.29,5.7,1
6.59,3,3,3,5.55,6.16,1
7.5,1,2,4,6.19,6.5,1
7.51,0,3,2,2.16,4.39,0
7.9,2,3,3,5.76,3.6,1
7.07,1,6,0,6.63,3.98,1
7.81,1,5,4,4.93,4.82,1
7.33,1,2,0,2.42,3.98,0
5.92,1,1,4,8.67,8.22,1
7.51,1,0,0,6.31,4.27,0
6.4,2,1,0,8.94,4.8,1
5.77,2,1,2,6.98,3.5,0
7.64,1,5,0,8.24,3.54,1
7.99,0,5,0,7.83,2.45,1
8.03,4,2,2,4.14,2.94,1
8.07,1,4,3,4.48,8.74,1
5.57,1,5,1,4.64,6.09,1
6.14,1,2,2,3.57,4.32,0
9.47,1,5,2,9.03,3.69,1
6.45,2,6,0,5.58,7.47,1
8.11,0,6,1,6.42,3.33,1
6.81,3,4,2,2.84,1.59,1
7.58,0,2,4,7.14,5.95,1
6.87,4,1,1,4.68,3.15,0
8.06,2,6,2,8.02,2.43,1
7.64,0,2,2,4.13,2.82,0
7.05,1,2,3,8.16,5.83,1
6.45,1,2,3,7.38,4.79,1
7.77,4,3,2,4.57,3.03,1
6.29,2,1,0,8.34,5.94,1
7.93,1,4,4,7.8,3.34,1
10.0,1,3,2,6.48,1.73,1
8.85,4,2,2,3.51,2.38,1
8.22,2,2,2,7.1,5.04,1
7.41,1,3,0,5.63,3.43,0
5.56,1,4,2,5.6,5.21,1
6.18,1,5,2,5.65,7.22,1
8.78,2,5,1,5.44,3.74,1
6.71,1,2,0,3.77,10.0,0
6.8,3,5,3,2.47,5.55,1
7.33,1,3,2,2.06,4.65,0
6.44,1,3,3,6.1,2.33,0
6.27,1,4,0,1.0,4.3,0
7.45,2,2,2,6.95,4.5,1
6.61,1,3,0,6.51,6.52,1
6.76,3,4,3,4.89,3.81,1
6.72,1,2,2,7.55,5.86,1
8.02,2,4,2,4.98,5.08,1
7.27,3,2,5,6.34,6.95,1
7.32,2,3,1,1.58,7.11,1
8.1,1,5,1,1.02,5.67,1
7.36,2,0,3,5.03,6.53,1
7.22,0,2,2,6.35,7.25,1
7.97,0,3,2,7.4,6.07,1
8.17,2,1,5,5.15,5.56,1
7.35,3,1,2,5.99,5.82,1
7.58,0,4,0,7.07,8.22,1
6.72,4,0,1,5.24,5.23,1
6.64,1,3,4,6.67,6.46,1
8.27,3,0,0,3.24,3.65,0
7.94,2,1,2,2.19,8.0,1
7.96,3,2,4,4.43,5.9,1
7.78,3,6,3,7.05,4.31,2
7.55,4,3,0,4.08,4.86,1
8.2,2,2,3,6.8,4.56,1
8.44,0,2,1,3.45,5.01,0
8.41,1,3,4,4.33,5.42,1
7.4,2,3,2,5.98,4.61,1
8.89,0,2,2,4.17,1.82,0
7.73,4,1,0,4.5,8.55,1
8.13,0,3,1,1.0,5.53,0
7.78,3,3,1,7.18,5.54,1
7.75,1,4,3,5.26,4.9,1
6.76,3,3,2,3.61,6.82,1
8.2,4,4,4,9.17,5.1,2
10.0,1,3,0,3.92,4.38,1
7.13,2,3,1,4.47,4.51,1
7.57,0,3,2,3.58,7.5,1
7.05,3,2,2,7.71,5.4,1
7.01,3,6,2,8.37,4.93,2
9.04,0,2,1,8.17,4.13,1
6.83,0,3,0,8.15,4.36,0
7.03,1,3,2,4.31,7.16,1
5.91,0,5,4,8.84,3.17,1
6.74,3,1,3,5.11,6.34,1
5.79,0,5,3,2.41,6.41,0
8.13,4,1,2,4.65,5.43,1
10.0,4,1,3,6.15,4.62,1
7.13,3,5,3,4.21,2.04,1
5.83,1,2,0,5.79,6.33,0
8.4,0,3,1,6.57,1.81,0
6.77,3,3,4,6.32,5.33,1
8.8,2,6,4,6.81,5.1,2
7.22,4,4,3,5.14,6.54,1
6.87,1,2,1,4.05,3.21,0
7.32,0,4,3,2.56,3.11,0
8.26,4,1,1,5.32,6.07,1
7.27,3,3,1,4.43,4.66,1
7.0,0,4,2,5.26,1.0,0
7.3,2,4,2,1.36,4.99,1
6.23,0,3,1,2.46,8.62,0
7.9,1,4,2,6.52,6.1,1
5.71,1,3,3,2.23,2.63,0
7.06,1,5,0,5.12,5.94,1
8.26,0,1,1,3.84,6.97,0
7.8,0,2,2,3.71,1.55,0
8.09,1,4,4,5.67,4.43,1
7.43,0,2,4,5.56,7.6,1
8.67,1,2,0,6.59,1.95,0
8.42,1,4,2,3.3,4.44,1
7.95,2,3,3,3.73,4.57,1
8.43,2,1,1,7.75,4.17,1
8.25,0,1,2,5.05,7.75,1
7.06,0,2,1,6.23,7.44,0
6.16,3,2,2,4.51,4.4,1
7.92,3,1,0,6.41,2.97,1
8.05,4,5,1,1.0,7.55,1
8.59,4,2,1,7.8,6.55,1
6.56,2,4,1,4.59,4.97,1
6.59,3,6,0,3.0,6.31,1
7.96,1,2,1,3.38,6.3,0
7.43,2,6,2,4.97,3.25,1
5.61,4,1,0,5.28,3.81,0
7.88,2,3,1,5.78,5.01,1
5.65,1,6,0,3.11,1.13,0
6.55,1,4,5,7.24,4.31,1
8.85,0,1,0,4.45,3.42,0
9.32,1,2,2,4.35,5.34,1
6.28,3,2,1,5.05,2.75,0
7.17,2,6,1,6.83,5.86,1
7.54,0,2,4,5.43,5.45,1
9.28,2,3,2,4.42,4.8,1
7.01,1,2,2,4.85,5.94,0
7.02,1,2,0,7.94,6.18,1
9.05,1,2,1,7.61,4.52,1
7.13,1,2,1,6.23,5.07,0
8.22,2,3,1,5.8,3.64,1
6.02,2,2,4,10.0,3.62,1
7.33,2,2,1,6.43,8.16,1
5.84,1,3,1,5.86,4.6,0
6.44,2,2,0,5.1,4.98,0
8.34,0,4,1,6.21,4.85,1
7.45,1,3,0,1.0,5.74,0
7.18,1,3,1,7.56,3.91,1
6.75,2,1,5,2.96,4.1,0
7.28,3,0,2,4.06,6.87,1
7.8,1,4,1,2.7,2.03,0
8.48,3,5,1,4.03,5.37,1
5.0,1,2,2,4.82,3.36,0
6.67,1,2,0,7.28,1.0,0
7.66,3,2,4,8.08,4.84,1
7.4,2,4,2,9.38,2.69,1
7.9,3,1,2,5.7,2.33,1
